"V1","V2","V3","V4","V5","V6"
5.11393625035362,-3.31819868899902,-3.69583269645406,-7.95045111843776,-7.09902091590879,-3.82415983043308
1.41994745270852,1.49259827354363,-1.30942314994391,-2.11925137286042,-2.44461933976237,0.0624248097878336
22.2892755084473,-9.72264940766166,-9.58958203029178,-13.1524623211578,-11.8290974917396,-9.24379006908758
15.6767474517631,-6.66115840189151,-6.55785415092963,-10.3778887598071,-8.90056672876757,-6.49144673525176
14.3406329448335,-6.3096803276273,-6.05369431722182,-9.77359804413626,-8.4275888458159,-5.93212669344361
7.58368505115918,-3.26509997381556,-2.97942164001379,-6.96260809101682,-5.42640859056687,-3.12117916573188
5.75557123791213,-2.72616007848017,-2.33725639690499,-6.16376279907182,-4.75564813994108,-2.39758628680015
6.65781860393493,-3.32977687102636,-4.58193332560123,-2.95030489342424,-3.16302493910703,-4.69071580644844
9.77559354542267,-0.421560738394177,-5.71860961440069,-8.52834586060823,-7.51902051672473,-6.82492496929324
-7.69242272434889,4.06538294021456,1.33824242556887,3.64306159925199,2.61651688621488,1.85450062579138
-3.66067550174908,2.50376841652378,-0.117577819678856,2.19092411813071,1.28581849364781,0.143428021015683
-0.00331094289097393,1.04254773409346,-1.41076907054099,0.882368852547604,-4.40302944486842,-1.29242933823073
3.0427068440271,4.03458690063494,3.33588428409253,-4.99117981212865,-5.36529195176765,-4.04701230872183
2.36601636988799,1.06056017788576,1.67260740949676,-6.20731216082958,-6.81120122769211,-4.54366970886498
-1.29354512991923,6.9106170349076,6.33184914258137,-0.672979705653906,-1.29201598267312,0.293764302112336
-4.9982482603389,5.93024334635579,5.71831801447349,0.877129957820742,-2.59123721619213,-0.777093710222589
-3.20666804764313,6.19580553529117,4.37047582001177,-1.90545429056867,-5.38181005524089,-3.45746253875648
-12.42632037609,9.74633733789671,9.13093664082453,4.67875500007512,0.974673210794745,-0.524182314406514
-10.2907015261353,7.43841485738536,8.52803856378162,3.89977800989819,-0.271699494723464,-1.60500269525992
18.2586694537375,-7.91872074139322,-7.7682090150337,-11.447048838382,-9.49764515053696,-7.76564227139307
16.8528742176229,-7.51441557485913,-7.2053015194294,-10.8261403168279,-8.96212317705672,-7.15352339778832
12.7279832560906,-5.30752273542315,-5.11153075559354,-9.07013166023341,-6.98588181317192,-5.39421327678206
10.6222831874887,-4.64896016286493,-4.33924657713846,-8.25017865570917,-6.17533999189515,-4.51585847079654
8.65192523445929,-4.03722728090137,-3.57766568472092,-7.40419921595204,-5.44008147937147,-3.73868561843706
4.70971571416835,-2.82038330272069,-3.66500225861675,-2.36489472049373,-2.38387896272,-4.10876753981445
8.88934899481565,-4.46435305257016,-5.25724421727198,-3.86607466504033,-3.96111797910821,-5.72748873000643
12.6481900788903,-5.89790400789646,-6.65028929761111,-5.22951491485534,-5.36698130979076,-7.22634014731993
4.88425284784091,-2.08168153607877,-1.67536340217364,-5.82537976126616,-3.68426493288711,-2.12967049700358
2.23365361842928,-1.23002724414323,-0.707868481881674,-4.77970426408766,-2.66812289148206,-1.0623585329202
-0.249274823732684,-0.429855735342355,0.20968761842155,-3.71371641188566,-1.7353444056293,-0.0728838048788191
-2.45883165310112,0.263725399424937,1.04240217141612,-2.67570102208691,-0.924490480580911,0.707847975251786
7.48140117205454,0.475578296934123,0.843503551347871,-3.46069283159475,-3.65120899080687,-5.32709695706286
5.17048588916283,-0.691196241345299,-0.282029938123092,-4.88837715978142,-4.89889899117137,-6.66692812799859
-6.49188705301368,2.39429949685192,3.04265524191833,-1.09964207146835,1.01448580713571,4.22314898835678
