"V1","V2","V3","V4","V5","V6","V7","V8","V9"
1.488832014012,-7.49968718685736,-4.87634360739447,-8.0544291744368,2.98296640685803,-3.66332373471168,64,54,57
1.25889996441218,-7.34251717595342,-4.38509973903683,-8.08974704049127,3.07837539708055,-3.35142044067595,65,54,57
4.81536905882458,-10.1736129894399,-9.868740424417,-7.43851020590279,-6.15821163099721,-6.02263155511417,51,55,57
6.6860578616016,-10.1298924644356,-9.75660522151105,-7.61539867954738,-5.71687785894696,-5.97017131314295,52,55,57
6.50148274072507,-10.3676993524235,-9.5941460808579,-7.76304536220957,-5.20525034438632,-5.90171468189921,53,55,57
1.72604701385987,-7.63174795037532,-5.48559458647282,-7.88352490153514,2.69212240722492,-1.84830628610068,63,55,57
1.48716117666135,-7.4595627108484,-4.57582162551403,-7.77972066476684,2.92501685322214,-1.48966847418886,64,55,57
1.24896209025004,-7.28368144636119,-3.91836399588696,-7.66525541585123,3.02014601779241,-0.935609213245791,65,55,57
1.02246555851156,-7.11460196508322,-2.63895934660948,-7.7683647596601,2.97214310640089,-2.51355886852197,66,55,57
6.73681554915172,-10.1909571459957,-10.0696096897554,-7.48722796223591,-5.67678808130502,-5.73527269548639,52,56,57
6.54536306508909,-10.4433604239275,-9.87973837433219,-7.62737933682818,-5.18934536381064,-5.65762205026147,53,56,57
1.5076826022084,-7.4495039704725,-4.53532174778715,-7.48316129518397,2.15711328365181,-0.860207619955508,64,56,57
1.25313534290603,-7.25884402520002,-3.36908886467795,-7.35190827764762,2.23091828184529,-0.0704195303346354,65,56,57
1.02240013635472,-7.06236946646954,-2.46146173574458,-7.21332301953749,2.16689505964233,1.40781980729573,66,56,57
6.932211437177,-10.2335020648819,-10.4718050706934,-7.18648569519106,-6.07721830387797,-5.53434315654726,51,57,57
6.7877826181925,-10.5946612916578,-10.3176177575475,-7.34719834401058,-5.67032773006666,-5.07759587285875,52,57,57
6.59187119325427,-10.4999337405222,-10.100729660797,-7.47680753112638,-5.19380872075081,-4.97219540535745,53,57,57
1.0424548830952,-6.50196587405218,-2.50005989226897,-6.87741675528515,1.84881049002839,1.69092895644404,66,57,57
6.98497063361397,-10.1890436460777,-10.6625988842046,-7.047633874148,-6.0796725691425,-4.72812023753643,51,58,57
6.84067841852694,-10.6243838998883,-10.490429551566,-7.19538276265038,-5.67680843298733,-4.59432903737705,52,58,57
6.64435014233372,-10.5355151067924,-10.2544922343898,-7.31191254009176,-5.22059419279965,-4.43350565830921,53,58,57
7.05409490023109,-10.6418316864775,-10.7741473422219,-5.69267248319403,-6.10605897053494,-4.4489693414786,51,59,57
6.92184912579527,-10.6228165489847,-10.7272735664956,-5.78327081485429,-5.72275215874601,-4.30394980672443,52,59,57
6.78619097671429,-10.5395706133179,-10.4930311637843,-7.13790550491249,-5.28298329021809,-3.48289758553481,53,59,57
2.43006721336312,-7.38540075437271,-5.64245522260396,-8.0904591750641,3.6282507679704,-4.25694199817382,63,53,58
2.23859473337254,-7.2437702684445,-5.26149053923079,-8.01267478736737,3.92258925115217,-4.00129141830912,64,53,58
1.11237472922188,-7.09831983101146,-4.82844900706605,-7.98114448351428,3.85779532709936,-3.72085054653303,65,53,58
0.900003920846182,-6.9705926994167,-4.30960518932319,-7.87373893903674,3.85524200997675,-3.41851229921212,66,53,58
4.66227774275887,-9.75372978529989,-8.93803161480861,-7.37197000112325,-5.82747792514621,-8.05201402531034,51,54,58
4.52873400047313,-9.74900155708466,-8.87987266092231,-7.55326878849629,-5.3625680885327,-5.94123459593468,52,54,58
6.21110609126968,-9.6710239049879,-8.7828409298016,-7.70222961849259,-4.81869695770802,-5.88149493662439,53,54,58
6.00382154719666,-9.73445787915533,-8.6468893813329,-7.82361738342489,-4.21080696297339,-5.81455728451289,54,54,58
2.60445971256344,-7.5240901859538,-6.2545196903475,-7.94913765006302,3.28104982320571,-2.64866768096745,62,54,58
2.40833047896395,-7.36636896605572,-5.76920141469287,-7.86976218102437,3.69054507955027,-2.33533084134916,63,54,58
1.72719875131754,-7.20605335430646,-5.01617468191581,-7.77164322355167,3.75438445998713,-2.0082530794159,64,54,58
1.51257382817795,-7.04810202353583,-4.56482874402082,-7.65994664907461,3.88417260386913,-1.66265707022052,65,54,58
1.30048742097022,-6.88504218111673,-3.9561626991315,-7.5399805305288,3.85916600248079,-3.03763773137024,66,54,58
4.68760188365749,-9.83216847861898,-9.39604656162914,-7.08761788565653,-6.13808676309215,-6.99552557060341,50,55,58
4.59279508664814,-9.90577779521472,-9.35446311668965,-7.29119116905767,-5.76826174569492,-5.81146646343612,51,55,58
6.45703119226308,-9.8982090629045,-9.26994292497028,-7.46220071436438,-5.30567696065247,-5.75523097697116,52,55,58
6.28045965897274,-10.0031878071094,-9.14027468854413,-7.60317298328889,-4.77390675583462,-5.68564246224905,53,55,58
2.41486538033614,-7.55528184893198,-6.20402862756509,-7.71213072930926,3.0194230557327,-2.34231412949391,62,55,58
1.97856769329266,-7.38583721381839,-5.65910319748566,-7.61358406609207,3.42202797782872,-2.00625897367283,63,55,58
1.73523216983853,-7.21202367148787,-5.08519171425579,-7.49612633793166,3.69364755812851,-1.6630130892669,64,55,58
1.50056094116396,-7.03219708767406,-4.10996304177324,-7.36143817946042,3.81445472730368,-1.31523040715041,65,55,58
1.26443750256254,-6.84591986954365,-3.54193100689216,-7.22335108948921,3.78326464154918,-0.97153270027412,66,55,58
1.0530693432538,-6.65880999481058,-2.32102257120806,-7.07362493259319,3.60308868550726,-2.11808818622542,67,55,58
6.75607814071707,-9.93835280190842,-9.77553488093147,-6.97613128951583,-6.09807833137182,-5.64880227456675,50,56,58
6.67292933014539,-10.0121716079096,-9.71570772280263,-7.17401734705362,-5.72977411286647,-5.60332717421318,51,56,58
6.54343559290384,-9.99993838831829,-9.60422209603072,-7.33978155333388,-5.28034008976185,-5.53975944473577,52,56,58
6.36626186224327,-10.1223207141144,-9.43983618914243,-7.47328401897633,-4.76628517926351,-5.46415186458747,53,56,58
2.02900209803231,-7.41136539524022,-5.55286622364177,-7.32490983224974,3.60355758086638,-1.67277670507778,63,56,58
1.75712027364745,-6.85400924531708,-4.66052019737676,-7.18933867386224,3.84851105153027,-0.888793274828445,64,56,58
1.49954276297401,-6.59282488324151,-3.55645173016614,-7.03703670871801,3.96417453141662,-0.0669594039836241,65,56,58
1.24994426795168,-6.36061019776804,-2.72777042542193,-6.88302534207448,3.96024755131143,0.178725364416958,66,56,58
1.030684843963,-6.62517408268628,-2.06497326444389,-6.72166559241834,3.8195683352207,0.408124844470667,67,56,58
6.87484317633168,-9.85307610864416,-10.1031624655229,-6.62928251879314,-6.33264113203378,-5.43966194867169,49,57,58
6.8405106784928,-9.99532666359579,-10.0828634070223,-6.85278620524835,-6.07348399859579,-5.41272174161595,50,57,58
6.77111175948549,-10.0701673592248,-10.004638284499,-7.04228723545267,-5.71464114275716,-5.36433848219152,51,57,58
6.65200528585265,-10.0567461641602,-10.0220426023348,-7.19765168657711,-5.274631531323,-5.29624884772058,52,57,58
6.4841416908782,-10.2282841593843,-9.8429540703487,-7.32023735813786,-4.77078908524047,-5.2020548517986,53,57,58
1.48003169456208,-6.57091088701445,-3.41741242439405,-6.69933228374506,3.09710394366535,1.34026974350664,65,57,58
1.23022440367643,-6.32204473295259,-2.70495617990562,-6.53003073289614,3.0757956506482,1.63351182335573,66,57,58
1.00249493805465,-6.11659317621872,-1.90854681053023,-6.39873551326948,2.91999797397043,1.93782406431372,67,57,58
6.81286232641675,-10.3673187439172,-10.2124039521718,-7.03915512181835,-5.29390270375726,-4.70858293987413,52,58,58
6.68127121596028,-10.2943389771812,-10.0187021656375,-7.14864027272997,-4.80530476660664,-4.26062869498048,53,58,58
7.06737210452844,-10.3959853444104,-10.343366043093,-6.87114309498875,-5.34330012478301,-4.14794352567589,52,59,58
6.96057230364331,-10.3268332871167,-10.1407815764829,-6.96441302920944,-4.69353248358046,-3.97851109396478,53,59,58
4.55285992563142,-8.92884422277464,-4.53341211516845,-7.15717816938593,-5.6681816206275,-8.01204685696652,51,52,59
2.47884555121989,-7.03093553364634,-5.66139485177769,-7.93341690810666,4.45287519761057,-4.29628616558265,64,52,59
1.94326623245943,-6.90765203684256,-5.33021713595515,-7.88676216414422,4.6677964480021,-4.06712196959781,65,52,59
1.75571331703922,-6.81151135972442,-4.91608758417061,-7.80389040965772,7.1850367408749,-3.80948032653403,66,52,59
4.55502698269398,-9.06280688711428,-7.837900556921,-7.08182052832009,-5.96059965421752,-7.82368020973433,50,53,59
4.49107459737258,-9.18102887233414,-7.85977333603917,-7.28399121656964,-5.57632267371623,-7.78668632096644,51,53,59
4.37854156986582,-9.2247247394079,-7.85959494178058,-7.45638830065582,-5.09535408957828,-7.72620015078589,52,53,59
2.61097296581329,-7.13637441943405,-5.70296660481229,-7.85484936810863,4.24572531381424,-2.75129853718262,63,53,59
2.41323190639628,-6.98559640223239,-5.37732019327557,-7.76414512170214,4.57953292468469,-3.97995442960449,64,53,59
2.2003939635971,-6.84711453295805,-5.00773358219386,-7.66018128805748,4.77335802789225,-3.72883208278994,65,53,59
1.68573945753641,-6.7088204904901,-4.56301205809036,-7.55491681685361,4.82384262384845,-3.44985244048803,66,53,59
4.44358504460926,-9.40990891411812,-8.34757424683054,-7.30452407367764,-5.51292035294657,-7.55252239724547,51,54,59
4.32606388118866,-9.44888991356651,-8.31726779569926,-7.46766611669128,-5.02182193304671,-6.8761557765957,52,54,59
5.98429398643495,-9.40439939018348,-8.25933470061708,-7.60083728867399,-4.44581703048921,-5.63850225543947,53,54,59
2.7826554062822,-7.31147831235392,-6.26719699805118,-7.7324249136827,3.81217107979642,-2.77466032143427,62,54,59
2.58193948522343,-7.15334769271524,-5.83457161141178,-7.64096012758932,4.2681985210939,-2.48108783853634,63,54,59
2.2040291927865,-6.99896426361117,-5.36290878545571,-7.53249855814588,4.90048781283487,-2.17514360500175,64,54,59
1.73721701091098,-6.8350148873117,-4.68490327542491,-7.40690608424012,5.06934162193154,-1.85545724082199,65,54,59
1.52915734099847,-6.66237233250209,-4.23548736570411,-7.27325821065718,5.1070369150321,-3.06703803053412,66,54,59
4.41020929542267,-8.76554871224052,-8.67216646377315,-6.2194535546719,-6.85736728047348,-7.35361116579969,47,55,59
4.47594198129962,-9.0639287300661,-8.75068892156764,-6.5255689632756,-6.79195231099313,-7.38834845595395,48,55,59
4.50177575993224,-9.30031345879727,-8.79847133890288,-6.79514934201437,-6.12360098921844,-7.39057020882409,49,55,59
4.48449720872252,-9.4916104554282,-8.81208288228441,-7.02496052846952,-5.84613430305429,-7.36031009060072,50,55,59
6.37856743645835,-9.61249390708469,-8.79080189919074,-7.21766307837235,-5.46283802138023,-6.64691259754799,51,55,59
6.26869810602449,-9.64568098292133,-8.735681871774,-7.37649853692451,-4.97708968233346,-5.53078092157491,52,55,59
6.1091399631283,-9.58781131893281,-8.64248046116334,-7.50518420189452,-4.41782616431745,-5.46454671771986,53,55,59
2.7923186392744,-7.34511476728312,-6.20385367954027,-7.49861768971133,4.10127825078589,-2.4843425927384,62,55,59
2.22987747756972,-6.96992040340341,-5.71559976983593,-7.38845243833072,4.52414507496175,-2.16699925683033,63,55,59
1.97198024002581,-6.7254945332317,-5.18231480325141,-7.25973874996475,4.82536322098699,-1.83892558481564,64,55,59
1.72098731464252,-6.49074817797815,-4.6171402504175,-7.11409660180076,5.01041926619907,-1.49928650153867,65,55,59
1.49021959628374,-6.27569904260845,-3.82100127383563,-6.9553510119531,4.76638507203321,-1.15303572084663,66,55,59
1.07998693923733,-6.25971958175889,-2.61236464956065,-6.63804889935372,4.33900295303333,-2.05899901064954,68,55,59
-0.356681866746895,-6.13101508409035,-1.86531474765178,-6.70369200748385,3.94656865309129,0.340457629356429,69,55,59
4.40261261185458,-8.91914447359272,-9.0886947703449,-6.11668979058429,-6.86159313258012,-7.11347039059748,47,56,59
6.53021651602128,-9.22194124781893,-9.16851937528062,-6.42294413040207,-6.26380754171588,-7.14367020114097,48,56,59
6.5687638404908,-9.47075747159933,-9.21138300431105,-6.68741693141061,-6.08609326727619,-6.37270960835772,49,56,59
6.57384912538475,-9.66589517565493,-9.21386868658881,-6.91177060452234,-5.81426975912674,-6.39770907730453,50,56,59
6.53103786680876,-9.77947216395045,-9.17548285397455,-7.10081092833111,-5.43418269488107,-6.40168773853657,51,56,59
6.43563971671115,-9.8063385506121,-9.09504708112879,-7.25501623412954,-4.96348912784027,-5.3387824661717,52,56,59
6.28233236682315,-9.83355047839754,-9.12650124073377,-7.37564482464786,-4.41052090554093,-5.25714952249843,53,56,59
2.17336048572338,-6.99944599091366,-5.60257974286183,-7.09701416639316,4.34934379431729,-1.82718338835472,63,56,59
1.91730470719861,-6.72644842677158,-5.03180439646997,-6.94947978115513,4.41741929149798,-1.49519898767097,64,56,59
1.6687581138531,-6.4634338018478,-4.37765365590196,-6.78729874996136,4.56693360823929,-1.16108722331853,65,56,59
1.41769309485763,-6.22537822116736,-3.42465958407675,-6.61456165378262,4.58023957987365,0.208618913534901,66,56,59
1.19893375461268,-6.03185776753789,-2.33816338142977,-6.44522851619231,4.44900517701339,0.431325304791995,67,56,59
0.997777611594317,-6.21642390833645,-1.64884266333891,-6.27281360435609,4.17828709746152,-0.857147110697076,68,56,59
0.784181038126245,-6.03254820543755,-0.892549483626724,-6.40551267317687,3.79440942597997,2.0465907430293,69,56,59
6.57717836631046,-9.0435106103101,-9.42990198896655,-6.01253040279379,-6.88458797728578,-6.8511501531851,47,57,59
6.66621195298889,-9.35405606022281,-9.51103477605583,-6.30698291418102,-6.23209439681583,-6.07641404799929,48,57,59
6.72482173596014,-9.60610862377594,-9.54991204915402,-6.56206981783446,-6.0656015568979,-6.11812193248301,49,57,59
6.74687982715558,-9.78187750169263,-9.54334024224944,-6.77974295501149,-5.79455899438171,-6.13588725237995,50,57,59
6.72027440923457,-9.88697787064821,-9.48450203418407,-6.96036110075572,-5.42335280849098,-5.1882614933389,51,57,59
6.64063347643584,-9.90656872594652,-9.54396963597524,-7.10491943460962,-4.9620062288902,-5.11339806471749,52,57,59
6.5086821217394,-9.96527503485261,-9.39843280127334,-7.21715536771016,-4.42955623327932,-5.02235604287662,53,57,59
1.86490420081977,-6.72885309828084,-4.82084598389844,-6.6088480428224,4.1150396580969,0.0748241863262852,64,57,59
1.59475234246051,-6.44820771721377,-3.55090553576993,-6.43573215417177,4.27127953079753,0.351588404790864,65,57,59
1.34514268293882,-6.19593765461306,-2.80117873203497,-6.253260886597,4.28694207038687,0.613248240734538,66,57,59
1.12027503875672,-5.97345977077179,-2.14383923551843,-6.08234818560334,4.16699138650951,1.88873014738725,67,57,59
0.9055236369253,-5.812464645408,-1.38122336886857,-5.89390063383309,3.91278916601764,3.86457907900833,68,57,59
6.96866691821452,-9.93114312886414,-9.8641515575321,-6.80361544948756,-5.4414313448885,-4.94347161894426,51,58,59
6.91287719184534,-9.9406464478332,-9.75795101554011,-6.93820464750032,-4.99513543801271,-4.86367505410742,52,58,59
6.80145306755964,-10.0620702391011,-9.59756822680734,-7.03838640999439,-4.47824577069566,-4.50673590804452,53,58,59
0.800301691556725,-5.75680600597728,-1.21284644891783,-4.97133505211093,2.97323127196918,4.23491146618018,68,58,59
7.26412218892454,-9.81005995387064,-10.1539200217879,-6.48865184774257,-5.82841306205338,-4.52992731215873,50,59,59
7.26942956386029,-9.89003632412064,-10.0801046645296,-6.64292159709583,-5.49159270299754,-4.12648368133298,51,59,59
7.22182225252705,-10.1603833245116,-9.96047229088961,-6.7590972590763,-5.06496870418305,-3.97311024008505,52,59,59
7.53835014912068,-10.1548807335386,-10.1212276395731,-6.58651873004411,-5.16469240806047,-3.67652058823391,52,60,59
2.39598507204104,-6.51508820797985,-3.29619709016464,-6.58392042410591,-6.67640071627329,-7.63921470835968,47,51,60
4.36766165295653,-7.32190516044927,-3.30071931827869,-7.21222040621344,-6.28585953039711,-7.71366713213006,50,51,60
2.48955411641614,-6.94219014877707,-6.11849426395486,-7.77282882559333,7.4579169168992,-5.25469552185195,64,51,60
2.33382247827636,-6.84606683380754,-5.91309657173034,-7.84636946963904,7.59780910023583,-5.07846543495442,65,51,60
3.55556255961559,-6.79387034797299,-3.4722232199532,-6.51106865748507,-6.61833190411253,-7.48179234888376,47,52,60
4.31224661549181,-8.09655052978781,-3.49715599571124,-6.78079902108933,-6.41556238309386,-7.53656600422351,49,52,60
4.32364901418134,-8.30880098497921,-3.52127647903821,-6.98532540358954,-6.21010784628187,-7.52094649540296,50,52,60
4.28750794533073,-8.47260917623916,-3.55344773397654,-7.16608682425292,-5.41274948624235,-7.4934109927757,51,52,60
4.21022809601565,-8.5748319980487,-3.97731541970448,-7.32448946127517,-4.92921614279622,-7.44735093051754,52,52,60
2.8161555269689,-6.98515775891188,-6.02143646003585,-7.82779700893871,4.71262589333593,-5.10018090359265,63,52,60
2.64735746211834,-6.85476558885043,-5.81473342599634,-7.7572837311966,5.09248342235553,-4.9410496981002,64,52,60
2.45534493859378,-6.73469834179072,-5.56229567477286,-7.66834916228169,7.8222102851145,-4.74939173055177,65,52,60
1.98296606404371,-6.61931163865326,-5.24138019261409,-7.58402305468769,7.75929670637214,-4.52263314792966,66,52,60
4.14934269317939,-7.80903634576798,-6.48009116484241,-6.3732316782216,-6.57324681537963,-7.31047841401586,47,53,60
4.24541618895483,-8.110324356349,-3.63321453083751,-6.65035054262695,-6.5060054924337,-7.34343559057377,48,53,60
4.30418558043336,-8.36911267872592,-3.63827491948881,-6.89456725260556,-6.36809947174358,-7.34384473122464,49,53,60
4.3126914559268,-8.59240413018243,-3.6464887260479,-7.10960008818888,-6.15692163403319,-7.31735092725363,50,53,60
4.26914498027754,-8.75153050496951,-6.72407265001103,-7.29697457908878,-5.32942741052172,-7.27610150058192,51,53,60
4.17903540824158,-8.84000569791621,-6.76456618260332,-7.45677625410422,-4.83484981275326,-7.22052726119367,52,53,60
2.77389185596324,-7.00157043312611,-6.08785522928295,-7.68041271251341,5.1187806735746,-2.88333752640828,63,53,60
2.57582159442758,-6.85568041931993,-5.74637956677579,-7.58803776398827,5.4444573516303,-2.63105300960132,64,53,60
2.36106347823614,-6.69898515531006,-5.21058646645383,-7.47949518196812,5.6274133459402,-3.76630764808097,65,53,60
1.99250555423531,-6.53648034723614,-4.8400483732555,-7.35880034178559,8.06445429733278,-3.51647014818256,66,53,60
1.76330126490332,-6.37937775214886,-4.42027906651698,-7.24155156101451,7.79487616030273,-3.23420256211367,67,53,60
4.14895350081107,-8.05495668080578,-6.91931845171937,-6.34006384174318,-6.54640474631137,-7.12234373007353,47,54,60
4.25223243729063,-8.36938034189732,-6.99672950382306,-6.6271649193591,-6.47835192920982,-7.14572110060512,48,54,60
4.30965872063577,-8.63315548593198,-7.06120063870878,-6.88292272640067,-6.3400987832472,-7.13540319611838,49,54,60
4.32210395789229,-8.8563499839282,-7.1096944467061,-7.10407256514833,-5.65963140612171,-7.10731619070148,50,54,60
4.27798180646849,-9.0151092613836,-7.14400212313216,-7.29403006612803,-5.27554116674002,-7.06035416489349,51,54,60
5.95112896288959,-9.09781599485085,-7.16492253027776,-7.44950291327298,-4.77012810594559,-6.99246648164707,52,54,60
5.82240180876862,-9.10293790508251,-7.16573679143077,-7.573617002503,-4.17128182929513,-6.5000670297578,53,54,60
2.95392064644958,-7.17897802111958,-6.30163938608767,-7.58016156210812,4.62699120163846,-2.88157938192286,62,54,60
2.74577369829752,-6.88324292236948,-5.94158243046077,-7.48501341598956,5.07232166489782,-2.62120765252973,63,54,60
2.51429312008089,-6.65852617890172,-5.53755506951494,-7.37265177822645,5.39365457614815,-2.34695105505977,64,54,60
2.26474379991872,-6.44471223040247,-5.01330362491291,-7.2491667545225,5.57899509170339,-2.05666300100941,65,54,60
1.74318540976262,-6.49731090951655,-4.45819260499182,-7.10838126975879,5.62447696841902,-1.74888562136542,66,54,60
1.54907285898631,-6.30732447129194,-4.04104782161006,-6.96537670978911,5.53293240994173,-2.84327464999991,67,54,60
4.16373586287162,-8.29101330609152,-7.31526143299465,-6.2398827183021,-6.5322890429453,-6.91463261111332,47,55,60
4.26954095887292,-8.61793763991355,-7.39755075333142,-6.53928434681892,-6.46487633721626,-6.93458528503982,48,55,60
4.33802608676124,-8.89154548177444,-7.46085978434269,-6.79966391971811,-5.89818431972066,-6.92268383235339,49,55,60
6.27585012536106,-9.11805260846629,-7.50153529187339,-7.02271502264905,-5.62723104528583,-6.88833749003439,50,55,60
6.24838348893381,-9.27041149326585,-7.52683086171886,-7.207589640009,-5.23822668440703,-6.28936402166904,51,55,60
6.16640901552319,-9.34263160930109,-7.52799592748839,-7.35881123435911,-4.74069915098058,-6.28957898822966,52,55,60
6.03260428690571,-9.33464166640526,-7.49452833540494,-7.47952096438364,-4.14943530718556,-5.2333210372806,53,55,60
2.714248740697,-6.90457312024722,-5.82263735078963,-7.24383528219076,4.96241123984679,-2.31575548697143,63,55,60
2.09271627530872,-6.64901920573604,-5.21980622099493,-7.11838927529283,5.29486161482814,-2.018011263039,64,55,60
1.85319560495885,-6.40233082056326,-4.77272801848056,-6.97553656053356,5.48563603405179,-1.70652774087287,65,55,60
1.63362684573145,-6.1755415573619,-4.27858323203948,-6.81934106608006,5.54180923153821,-1.38035433030744,66,55,60
1.43018009236153,-6.2769467172418,-3.55545558322843,-6.65377982796136,5.46010627412548,-1.05388282011132,67,55,60
6.36514631007809,-8.84890478757622,-7.74205634920045,-6.43466544586278,-6.04384804024069,-6.70932285619009,48,56,60
6.45665281785328,-9.12443508320386,-7.80479505995537,-6.6945141181012,-5.87988601928219,-6.69241255885305,49,56,60
6.49725090725406,-9.34251161483815,-7.84199618869457,-6.91196487367849,-5.6081211795703,-6.0654019384732,50,56,60
6.48196247642989,-9.4858639032597,-7.85727174296355,-7.09151431769244,-5.2196220159744,-6.07053802592229,51,56,60
6.40775992463576,-9.55476618945694,-7.83411874610029,-7.23565544208643,-4.72931413954824,-6.06135557265149,52,56,60
6.27778824515121,-9.536035037439,-8.60510080977622,-7.34703440119138,-4.1507141057703,-5.04830752995545,53,56,60
2.26598976202371,-6.91955266086642,-5.71167559313129,-6.96122697978276,4.751767783165,-1.97699937995906,63,56,60
2.00877232487646,-6.63179877625808,-5.05472706007748,-6.81924321465381,5.09560825950358,-1.66491042401432,64,56,60
1.76443640353276,-6.36183212411993,-4.55608670479628,-6.66314504464451,5.30438366700595,-1.34876966301005,65,56,60
1.52930349986089,-6.13253342691581,-3.87463222216248,-6.48987393690818,5.39296703873745,-1.02260854438434,66,56,60
1.31594875559325,-5.93249602808846,-3.31442619697501,-6.30424205823726,5.00100905482929,-0.156724985951485,67,56,60
1.13137979984816,-5.78933441131171,-2.50433281773402,-6.12679037586687,4.75101775494265,-0.688204970456155,68,56,60
6.58499564412497,-9.03706887886729,-7.96466908984417,-6.31646779669196,-6.02998712907887,-5.77917575216015,48,57,60
6.69201197407517,-9.31195101355115,-8.0813043064163,-6.56667850533505,-5.8665449954235,-5.81634482047474,49,57,60
6.74683341370994,-9.51810637432115,-8.11683717254624,-6.77643904390215,-5.5975002922455,-5.83434285138833,50,57,60
6.74962397492527,-9.66093948359979,-8.11667329999504,-6.94844572305305,-5.22605936769631,-5.83421296970066,51,57,60
6.6907414642374,-9.72137013600469,-9.0060850451669,-7.08279404557586,-4.74741161727628,-4.9264608726714,52,57,60
6.58574991523532,-9.70361178516456,-8.89602579211024,-7.1817164716778,-4.18333283598203,-4.83554055072396,53,57,60
1.97006181274968,-6.62595862835731,-4.90131549983367,-6.48154092496225,4.81117016781062,-1.32397196563071,64,57,60
1.70878562640093,-6.34773894722816,-4.18495535950001,-6.30958875965049,4.76641961068614,0.4049338322432,65,57,60
1.46817044536745,-6.09275104428365,-3.32817823702463,-6.12585951116679,4.81090993831465,0.670628237425117,66,57,60
1.24915481835724,-5.86468830325815,-2.74916094365472,-5.93279913447822,4.70032324062043,0.901904148678829,67,57,60
1.05388454195012,-5.70146550030289,-2.13680827943854,-5.74873211726824,4.47200092178918,2.53547488741585,68,57,60
0.857058660251236,-5.58688957169629,-1.27439705801305,-5.1539044898715,4.12091254196798,2.20441808734336,69,57,60
6.8693163920395,-9.15149177452934,-9.16349555214802,-6.1845404464069,-6.02351708679317,-5.53222723540521,48,58,60
6.98706644613204,-9.41957668619794,-9.2023304292056,-6.42106301893866,-5.8770156044421,-5.5678962047275,49,58,60
7.05042142785489,-9.61488699956014,-9.38803706358436,-6.62000102788555,-5.61644160470461,-5.58111404848386,50,58,60
7.06040400471837,-9.7425129440467,-9.3493680406256,-6.77961706542793,-5.25989283946409,-4.77813683946782,51,58,60
7.01593110078972,-9.78277713361076,-9.26725655922305,-6.90176004689099,-4.80001079737396,-4.69224443451719,52,58,60
1.45389172598782,-6.05689463430437,-3.05359465495236,-5.76561331244038,4.42010482096908,1.93311551237756,66,58,60
1.21908180079774,-5.81484056116879,-2.46280432151902,-5.08188439413951,4.34684264852878,2.21965258898164,67,58,60
1.02265843979966,-5.63050641688629,-1.61356291436562,-4.9339830031548,4.1426300218065,3.90182434465285,68,58,60
