"V1","V2","V3","V4","V5","V6"
12.3948669499867,-2.58671734014415,-3.51855367215503,-5.36749370155999,-5.42071389015752,-3.20854071350608
13.4315858574987,-1.51695419014899,-3.74799806092356,-5.14346406126736,-6.10366784906096,-3.63220221887
0.234527476402132,1.07234432779427,1.64877095707479,-1.76450996450966,-0.484013877074331,2.01362323668767
0.994671335756404,0.915767937494523,1.27648915433255,-2.00659232152885,-0.862871361509814,1.7212337462052
-0.733722086925379,1.41419912726923,1.94948847727301,-1.36700287040097,-0.271188366634823,2.40030705036914
0.308693941829953,1.18060644755802,1.49204250981953,-1.70535603711076,-0.740191099989214,2.03752431046706
-1.61245960181925,1.74884041673162,2.23446155775609,-0.972261392105681,-0.0919895587622797,2.76077350300087
16.0672302048859,-3.93067780431389,-4.98429643726126,-6.83513146671817,-7.32316010016556,-4.9620034711729
15.7792066955364,-3.91542324049441,-4.85068884063257,-6.83115650394659,-7.12133510005376,-4.74452193896052
16.7347834317379,-2.52052901643278,-5.14610764485185,-6.84742817218063,-7.21261080909205,-5.43971206972523
17.0897184591297,-2.67363505926626,-5.24844178478583,-7.06619821085266,-8.10697030709083,-5.42552911028707
17.2104331872685,-4.09225412256308,-5.2630156710692,-7.20325973763916,-8.07982777203381,-5.34939905081257
17.0921862919913,-4.13654957487409,-5.18793735016305,-7.25349208142944,-7.95637721183037,-5.19700018866146
16.727555370286,-2.86528792519194,-5.0209049433179,-7.21637004337228,-7.73639889798469,-4.97641131441543
18.1981331888031,-3.18320185896306,-6.95999532319808,-7.02549356152625,-10.9370643848469,-5.62060324023672
18.0110225191273,-3.22972777865245,-6.87522663763258,-7.02993904516,-9.91632505609924,-5.45954785547314
17.5649213573211,-3.21118518576232,-5.17396780922042,-6.95335378180633,-9.63665749491952,-5.22713280327734
18.99262628853,-3.53154766347971,-7.13346922033162,-7.49804243657689,-11.3290647954611,-7.90906344427891
18.7559444012999,-3.58862851289768,-7.04300605237536,-7.46966819951401,-11.1660904091881,-7.75705869751991
4.94880927028067,-0.542997327177367,-0.312240137213587,-4.09301642767557,-1.68976477316583,-0.10167486819475
3.43320107663133,-0.123279473499249,0.278539272365173,-3.7038617052863,-1.15839661910785,0.504076955754434
5.8694676387418,-0.775480860474768,-0.618758296720202,-4.24444045523303,-2.11834296460341,-0.448010649773333
4.2379335634836,-0.311030911118903,-0.0905469360469035,-3.8606405629152,-1.53081373905466,0.209656731794713
2.51414671828342,0.188996095299049,0.583994416606339,-3.37458321155719,-0.936750913856222,0.911172384397182
18.2348280139178,-4.87085533529276,-6.01568966197726,-7.61427968499771,-8.01523743919151,-6.46247416528785
18.2677130194868,-4.99095260572769,-6.01928708827612,-7.72567744275199,-7.8959466183796,-6.35630279592617
18.0713136004427,-5.01979238838674,-5.94209817137156,-7.7599706119311,-7.66069142348286,-6.15503692344386
5.44036887148696,-0.628536640820404,-0.496173861979033,-4.12245015090801,-2.09525239978283,-0.214880591490862
3.59888693813491,-0.0766305176586477,0.129932379801105,-3.63322698637733,-1.43887589301335,0.534827540603139
1.67157247127609,0.505542005745398,0.87092635592582,-2.26868897728631,-0.78836504581646,1.3134571487693
-0.323097828243197,1.11880089913924,1.65587230809226,-1.47590865015473,-0.158029636850172,2.06886191494894
19.5160857454239,-5.28124670077871,-7.59585625966598,-8.22853694355699,-9.08643182390445,-6.67862431986079
19.2327971069576,-5.28167055064387,-7.46946442896059,-8.22947852298421,-8.21370375833146,-6.44915833091093
3.02055874082265,0.162691507646208,0.340942604060866,-2.7161343139045,-1.42432246137574,0.869247598381073
0.910907966404711,0.834036969511345,1.1637261594167,-1.90616589898359,-0.721718202827627,1.69066708244354
-1.27796657384836,1.52603439846617,2.03373676331286,-1.03109028417774,-0.043011088278617,2.49524181896224
