"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
3.75013032568195,-5.85330486478903,-0.274008147962122,-4.67746490014111,-0.379707918403734,-8.34170094876721,0.244050192960933,-7.31890384041517,-3.47176367787834,-8.64979507542708,3.30206978043198,-13.4174328626736
-4.68237317656994,2.07382389393415,0.228454204224963,5.93636648116347,4.69239745041073,0.724630809237644,3.54215120426424,-5.99835156014187,2.07748830071183,-3.59071912966377,6.67458156850427,-5.24030986017291
-1.90375906468323,-6.631547226438,-1.45863352762419,-8.64811983693109,-3.19060338210899,-1.83432338324902,-7.15994031067548,-9.59784357188748,-2.92728638368276,2.00899777868273,-5.78728443392767,-11.7098196371538
-1.36654430751494,-5.22823947665235,0.355802145097136,-8.46018071633488,3.2692524331087,-4.11177883798493,-2.47595168082917,3.83441876691327,-6.7876804087233,-5.28827987125266,-1.68304126849574,-12.809818783743
-6.16702052562982,-2.20419168344294,-5.42565801036499,-0.96880200466765,6.05772141507788,-0.67730267277287,-1.10897058044785,3.1159432127425,-5.53581253488331,-8.94932729334725,-1.14848597698426,-6.9038879020068
0.361764275601557,2.71166561966084,0.273813613395843,0.444599305832666,-1.45914706929879,0.959913609179976,-0.191478662774622,-0.533101478384304,1.88722762956851,3.14457020251113,1.20946434506751,0.501586016730964
5.78365386507442,-0.487343022523918,-1.53960058495469,-0.89728239529768,-3.05938943763653,-1.8203436340761,-2.13172160242361,-2.74751191964382,1.28483912095102,-0.122141763064094,0.596236617040901,-0.888510974567976
-1.5304943238609,-3.33611738730144,-4.50002925740915,-9.01057525683121,-0.975332442917945,-1.65273119246659,-8.83579061240894,-7.92095545839782,-5.4014217058644,-8.36950073652454,-0.755187882747511,-5.90995115283919
1.02825525916074,-3.62326251512479,-4.6366791448659,-8.21607208969912,-1.59578117181794,-7.34031883333664,-6.18186988496155,-11.4564358476142,-4.63882616648184,-3.47548979934179,5.50496226397738,-12.5824290984125
3.9152300644682,-3.90554695153128,-4.13387400438364,-16.7682071359742,-4.09626589558722,-12.6556660947524,-7.72443141711966,-17.7406905137654,-8.01859453251946,-11.3161793912416,8.95299861909877,-17.3748397087928
9.28325222733606,-3.63188625621682,8.284786977386,-0.966642020814482,1.96036284393025,-1.14976299553764,5.84273087771784,-3.72579201639915,4.47544093071013,-0.284405437114202,2.6816381953849,-1.94982312783992
2.93115407901033,-4.02591334630797,2.67619769202866,-2.41186343795547,1.56859915672096,-5.4661788126633,-3.24023716007666,-1.36881898387186,-2.96394500481475,-4.2873068310398,-0.100981205711696,-4.64797690621691
2.52840584780996,0.887870132040011,0.665276685054357,-0.503811133307304,-1.25071608681523,4.62741313243259,-6.74107463315407,1.2403704788373,-10.0646642461556,-4.6689491884197,-6.78137275291076,-3.02282153489121
-6.15608521869197,-4.46675146413478,-6.99462648946132,-7.96760529896645,-5.41193666290258,-2.32571600187645,-9.20368250177273,-8.13295203520402,-9.94249466025897,-5.75112585157201,-1.81075891115466,-4.08844377883607
-3.74159117837706,-1.23266365310082,-4.21618490485633,-3.1037124139612,-2.27604525395893,1.1324673420752,-6.79069596196498,-7.81952979369982,-6.8625026458087,1.44131223502546,1.27810480157319,0.0172039833338904
4.04662976536327,-2.50242414883501,-1.74508403675962,-12.3624982210988,-1.17293676119871,-3.39168703086747,-8.0646729070271,-14.1853559800556,-8.70534630787164,-11.6076932747509,5.38100811957708,-9.86251968230307
9.02761531361974,-6.94504272579568,-5.88642836641764,-16.0209976832372,-3.38401338282107,-13.2605720972618,-5.72796688785148,-10.6431736565149,-9.8659392581674,-16.0496857262641,2.60120914088197,-14.2570025059442
-0.518273447613222,-8.32262267659772,-8.24988215904034,-9.26953370434586,1.00548840231626,-6.38705975810431,-6.7105680061664,-3.03801099630688,-3.99525093292838,2.00450492948002,-5.20153927013512,-9.77376850184469
-2.76993434837945,0.571967820976317,-4.62742908604815,-4.85272442830635,-6.89339180799442,-7.24455944752926,-5.13253388156069,-6.45199367059226,-10.1778074915343,-3.16184492672812,-7.62702312287985,-1.88120278797272
-0.251834238209193,-1.33614541338866,-1.4964676788168,1.28108657856978,0.194851857148653,0.76703719696442,-2.63487997221245,-4.60607652263014,0.922423491794785,-1.27841839966941,1.65781411709928,4.02399452786129
4.56036316606125,-0.495697530118579,-0.64665719470042,-3.22045771330526,-0.825917105408883,0.32229847163025,-0.916791667273081,-2.22307433607031,1.05764088120829,-4.95964543410012,1.03015947545682,0.169529637553169
8.783294902618,-2.61932650978145,-1.50283653133124,-10.8429519558883,0.633119344076733,-6.87034544111375,1.89950575970965,-3.18041400674722,-0.252612623732767,-7.85956379520579,3.13636328859188,-6.08309602832765
5.56873284102956,-10.2788492839464,-2.36798142889626,-12.1035183591097,0.444090561846914,-15.8918126313592,-5.8424634450875,-10.8119375469659,1.8580356928849,6.57414053335436,-5.00211007194932,-4.23691961113856
1.96757212255785,-6.65927997735158,-4.07746938355631,-12.5431854143955,-0.439066218265329,-8.28913011668931,-5.78887999749732,-3.70707371361082,-6.10088315988744,-2.84260208276229,-4.6952674358043,-5.55950977291308
-4.65249905882599,9.88135617043664,4.71495510140254,7.31880356720595,3.00725684719015,-0.75355491948355,4.45143893426421,8.60551270963002,-2.11283200639911,4.78744069310842,3.97961458356334,17.6246301691458
0.0565629258264515,3.64766178142666,1.13194957774024,3.00613307953695,2.17354906364094,1.56495622843527,2.64130533559624,-2.82993550183903,0.840696391791658,4.5366581268238,4.31908855920681,1.91920621865521
-1.43798006820652,-5.0421018642152,-2.54257226897734,-4.36321022434263,-0.329926130331492,-11.3740098319213,-7.05425767204417,-13.9186565969459,-6.8448326395044,-0.529364883128639,-2.76967269253953,-11.6129371624108
-5.11660836853835,-3.381730916933,1.09683485531935,-6.28449795548776,4.23897914545398,-6.12471271900563,-1.12607929952805,-9.50148644144068,-5.96156364350063,-10.6563396262688,4.14106497310121,-8.08619153333479
-2.17681428156018,-2.202585753134,-0.341459331447535,-1.4639061514618,-0.790752607507991,-3.20296639385374,-0.231921230884686,1.58912332554008,-5.04556298328889,-7.45787225110078,2.51018271498864,-3.27906457313519
5.54300854032732,-16.494685343583,-5.42465762809252,-18.0078712662295,-4.87217743095973,-21.6673585222032,-11.4116414146834,-22.4619143650201,-22.5737716660601,-17.1887363912904,-7.50235406760456,-16.6482644890806
-0.144955242034084,0.164997341037037,0.594018391491917,-0.0515340925654295,5.61138229867832,-10.6242663752031,-2.19144415838622,-4.68412060417161,-8.37893597243603,-6.45030573838955,3.61353589688889,-5.25505473168672
1.14457159102073,-7.28444920391127,-3.3406294619913,-10.6850355670697,0.185559828390447,-5.98712976623051,-1.78387869517241,-7.579815400434,-6.642232527338,-9.26609670952847,-2.65063347560236,-15.3511638884473
1.70794610680633,-5.5655937847455,-1.05597837668766,-12.1387666893795,0.434579542229403,-9.52357953654628,-4.66793107246028,-6.51041592720977,1.32659090206993,-7.52013583290638,0.0440295132393189,-5.53972792212449
-0.582103570738119,-0.380374790337025,-0.926977469312498,-4.86217328542049,1.98209216462806,0.329908195724047,-2.23791687882513,-0.79739329560049,3.85705559616151,-5.33414514211171,1.86833306493448,-2.58827064660018
0.48375873764323,-3.60895723040761,1.49754590388757,-0.614069291731961,1.27647684475906,1.67429961867077,0.0716402076033097,-2.34558057199918,3.31980538560015,0.0989807929477159,2.35104592716579,3.54120491742388
3.60014124320079,0.66714059449147,-0.92793479902008,-0.893418516578994,-0.685076954418005,-3.81244192692311,0.48810282272973,-1.40473568781969,5.41282851859016,4.72996596464579,0.143917168554881,-3.57555450993358
4.89618200511488,0.131050766579748,2.44613503487347,1.96481944050895,1.04285221054293,-12.0797798540562,-2.61136351264274,-4.67864144901104,-0.127959197737233,3.23659693841815,1.22429772803124,-13.2959178304953
-3.55131787908837,6.29400721670426,3.13398984733624,-2.76895758227518,0.535817684829352,-0.73861690360041,3.78163428227509,6.96441766482496,0.152982301822774,-0.685059111620634,2.86348552317567,-2.53102713213311
-4.66563291215272,3.29368334207483,1.77790889274296,-0.257690960117153,-1.12284029377607,5.69552802694744,-2.60639539247554,5.14363697227526,-0.873709692406829,13.8217830705646,-0.745438428873942,0.0360649871457002
-0.0911791918310582,-3.42878271565164,-0.0232270323530246,-2.61345937338083,0.161796175173759,2.45950548558988,-4.50831897422952,2.3252654812483,-1.12524771639395,2.71833360677504,-0.00270700559434423,-4.66767075853024
4.42878537742124,0.569343797679054,-0.65540476720052,-4.0585755029979,0.855339046890256,-7.33447736904607,-2.10787241046484,-8.12416011082705,2.25845952240891,-4.94967128705933,0.158002696204994,-3.58812029663404
-0.60951655610338,-5.73856606335865,-4.80949183992382,-6.62728959572138,-0.0980386330597305,-6.32870680161877,-7.54362947728506,-5.80105129072046,-2.07223639148507,-4.27941502927972,2.59184439440385,-11.8288201941925
1.65176780998673,-1.72317383344125,-4.2004751839804,-12.9335783621463,2.21947276009623,-3.75223051990222,-8.33488568952434,-9.60409787237746,-3.34862442524578,-5.17010134630652,7.58320255251822,-9.55723200111188
2.992425763966,-3.2941822836663,-2.48384519588281,-10.7571245317178,-3.04511649777505,-8.30525824488033,-8.32474525113035,-9.06727634887629,-4.77176895618011,-4.5964485288219,2.73133233140165,-8.87905893624624
4.7890031176516,-3.18134565005009,-2.52601069576873,-8.52034201851022,-1.72705874571156,-8.00716812959267,-4.84022995937359,-5.89066595035668,4.87639972787801,2.05625149583266,0.0834049927964629,-5.00856823070537
6.5647303301501,-13.5970451229958,-5.1585221696843,-9.37371778180913,-8.43906104757766,-12.7938568802852,-2.27445387321323,-15.9138385999539,-4.20083643013207,-4.78854740285192,-0.728098922499798,-21.947450260179
11.2179217772665,-2.54386687368906,2.61092282608902,0.428494968146875,3.70394606050773,-9.38126721400974,-2.24715826971257,-10.7427954797812,2.31781529999922,-2.09489767594086,1.09418712189692,-14.1832144488697
6.1439818357104,6.25942266690673,3.54400682306832,2.64705364262362,3.04899031872608,4.32242988999522,0.868985642895714,4.07864682800118,5.09776364772343,-1.85823921214206,0.580398293508687,2.55098290362792
-3.09563526165184,-0.859068347664187,-1.62751407276549,-7.6376704344952,2.19804864510245,3.9579460244418,-1.60078562165113,2.40117329309311,-1.49412818222444,-5.05274620790335,-1.55911365181562,-5.4996250333388
-2.47935815191128,5.98860319472523,-0.69811223200962,4.57179381012566,-0.0825218487088559,1.09179184735143,-2.07337999506748,3.55635305985694,1.47971399473515,1.93558824476999,1.12417671328415,0.876334829594338
-7.01742577981257,1.72973987534631,-3.3789238742189,1.22296812627811,-2.38381704277057,3.80216316924399,-6.72581655184936,-1.19848820861931,-5.58216073588223,-0.371537037936365,4.76415984935765,-8.34621528983114
1.25333933188927,-1.27348406199767,-1.70406508912726,-5.41624048344887,2.03702648232307,-3.92311479338714,-6.85508672334316,-7.384298328687,-6.44638568519045,-5.36329290122807,8.14131244900954,-11.7969373866903
9.41076506192053,-3.32398640612217,-4.04025546573599,-13.9280012537045,0.503708607202752,-6.06297130609516,-8.2553308916725,-11.7384347496061,-4.71260533710869,-12.1788912559656,5.05906355569796,-13.3212129696884
9.73061695762743,-3.75767918324505,-2.28027956460451,-6.11419436427033,0.35601752976362,-6.8901020288591,-2.76077914307737,-9.87120496330449,-0.555276371326683,-8.90456962071832,4.19560463051752,-6.94821485155964
3.85199842160904,-2.39008117953965,-2.35967088996136,-4.76439476848464,1.57095268843175,-3.71586272055273,-3.30410337325543,-5.67117234676117,1.56934991222402,-3.49988074071899,3.52258795882666,-5.31815560982345
5.72514125498833,-7.01884336472485,-5.41607135396791,-17.1104171337464,-7.08467193053516,-7.14517454897545,-7.05206210718202,-6.45404818557071,-5.10748322081713,-3.61726951567188,-5.47971114811874,-12.0017834510796
4.55700376988681,-5.02298571758698,-0.641625608937411,-21.3009569799852,-1.93699141428495,-11.7920634714653,-4.76107996611666,-13.3655003174044,-4.73184780347856,-6.87388173181774,-4.97206869824942,-15.0858995040398
3.33239644270363,-0.878240536660396,-1.96035524866514,-8.86462306840075,0.431679100514063,-3.86694596712156,-2.26426717057474,-5.22830541207024,2.59002490600485,1.97418326449224,-5.92403712608646,-3.91773389462455
-3.62569361968779,0.482994702589904,0.585744155817006,-3.35098436312858,3.75496886902769,-0.529058389791491,1.08617836822976,-2.26075663226105,-0.940043035638504,-0.0996758194279451,1.36670832209182,-0.0324953191841928
-2.09369805387023,-0.265056552802276,-1.20738339368422,1.43210227448567,-0.379601996211926,-1.02254017847841,-6.34733662370249,-6.5393134893554,-3.15937515311548,-4.68451069897496,0.672268280154245,-0.626165387958195
0.22793949686063,0.634681038354002,2.18625980008905,-2.40269679987577,2.12370721225341,0.0151496439000888,-1.3542378400268,-6.63591655557571,0.273760207077671,-3.22326254277934,5.87218484766263,-1.59431410931276
6.2796001848985,-0.230755615920569,3.36142941670759,1.32745807601309,4.22932814477245,5.36485168187237,0.768071156610836,-6.06727350641267,5.15523308162761,-3.98225874627875,7.21615042982801,0.786463455260512
7.65167517618259,-3.97151499227258,-0.849813011663116,-5.38649060837291,-0.539675474313368,-0.657454226675493,0.572779444363002,-5.21383572117758,-1.74826030475967,-9.82165598438252,5.43774647318429,-5.06272432060358
1.32031444959086,-3.81676260882029,-0.210260838703191,-4.34340232207591,0.485884818525934,-3.50742888385272,-3.28787811569842,-2.69234167881522,-3.92109471686947,-9.77449120207094,1.98316206578436,-3.83874401551858
1.10476952899411,-0.997004537046699,-4.36796075778463,4.03821437346912,1.19471230804903,1.86374700032284,-3.39136755617337,1.15056806937001,5.94771616826208,7.08474091471042,2.70546132128327,0.510795403749958
1.71609476135016,0.0116816296182396,-1.46557412234418,-16.9426992945201,4.64634946592061,-8.77489619995998,-1.99252949174709,-8.18114689062449,1.08578980824517,-5.2285057351776,0.0966531884488557,-4.11797367393814
2.89003149785771,-3.9146994004487,-0.81645929595891,-14.5904984354662,-3.31617679561193,-15.5654550922728,-4.619010786555,-12.5158200552628,-2.48982229902783,3.2503711780805,-2.82196653456238,-4.23465159516445
2.05313136111129,-1.63580345451016,-2.22639051886541,-5.67880477261422,-2.22719210601734,-10.858314973821,-7.87433718442087,-7.81410402099269,-0.510846800726286,4.96391131468785,-2.67651477866209,-5.10370330990401
0.0991419019168822,2.70842050112723,2.35337172333082,6.67681160374923,1.843026264949,-3.17003475381302,-0.48227685422201,-2.78962815772228,1.77371683386486,3.95962909770304,3.07149397208032,11.7834171112805
-3.51181015977163,4.6343178868752,4.27203742530893,6.80411367597921,3.9054364140823,9.98967770239868,3.06464138690757,-0.457580818243022,4.88770201813861,4.85118658219285,7.12212609769487,7.24769354090913
-2.19318911997562,4.73603338656362,0.386183314860135,4.04793404312401,1.28967528132337,7.40702420034056,1.83346993874635,-2.9187972996802,1.86302238875558,1.93359000258137,4.00857367165671,4.43370943749185
-0.36981654545984,-1.58466467594828,-1.84810828193891,1.88335123723247,-0.884288703482706,-3.09357398158997,0.902915228406568,-4.60973687168278,-2.16746894994104,-1.81986258360151,1.99258967267728,-1.89499146871805
4.7522410546275,-13.2595108446497,-5.25435618873336,-21.6796194196591,2.76890903718847,-15.9100179953466,-9.50425830396533,-12.788951582198,-7.38330997705532,-11.5388077577612,0.545585275958111,-17.4885187827062
1.3503134442095,1.9170544898209,-1.74668055101356,-0.915580414609913,2.55993300655077,-2.05308764753779,-2.38883962169412,5.91646350549508,0.523574290286342,0.463076281420936,3.11640136264149,11.5242173504066
5.93690688569715,-7.95765143604596,-1.5477500314362,-13.3012199775034,5.07702755164306,-9.18155795892946,-2.43399644666991,-2.26877814277191,-8.82777091458728,-16.5030350507597,-0.638032060579466,-20.3002377665246
5.16408164190366,0.531854185527848,0.0630966958817392,-3.73807474485674,5.02854878309266,-2.31384705309231,-3.15956131859934,-4.1374092969068,-2.09723206856022,4.89723372229659,3.6266721101582,-3.87347400426857
5.63689127251772,-11.2287706590074,-2.7176001278493,-4.18456436902785,0.113454050756842,-6.78003101466263,-5.52020643266032,-5.1948361084382,-2.03070477181857,-3.36375615282438,-2.32439998504465,-4.77876608301568
4.99669889898348,-2.55987747752208,-3.10191005065725,-4.94384806792634,-2.12789893922072,1.1420847669441,-4.07215577153507,-3.42227889070049,9.84886815496827,-0.154091723576098,-3.40198543493952,-3.81498882925058
6.28580292092512,-1.61532518149359,-4.07417361034592,3.13829963615721,0.836864322011497,0.382903069336737,-2.08352920484798,-3.19987384768748,12.0256532994383,0.585890584588675,-2.68412391777696,-8.36189123558467
1.38559775057971,-1.71996039476967,-0.858685387016698,3.12303621206923,-1.59629293404065,-2.45192704093961,0.660642495065697,-1.97161213812977,5.1439470122206,2.37979035941667,-2.05673062763012,-5.20615293817502
6.08563758533874,-5.0485872027409,-0.0173919616863966,-2.27910888218947,-1.41836476541727,-3.18658335433085,-4.93671070153249,-4.69182735491384,0.792177828643868,4.80485185433878,0.0304164813628855,-1.09087622108433
9.72383419922022,-5.09278938082697,-2.83405081544509,-7.70423153005444,-1.36128618701186,-2.34343017934987,-4.89661898925535,-6.28176502243052,-4.56732940221377,-5.20802296470948,-2.06034811063163,-7.29089479921619
7.81907768408723,-9.59049700444286,-4.69185955158503,-2.29663240806722,-8.11333592306592,-13.5018078109396,-4.38351891682096,-11.0231730527072,-4.9306881593345,-11.2292916787844,-4.95634700293603,-15.8368332646151
7.68138040058261,-4.721456100675,0.261455071003924,-6.08450199551836,0.576191294980193,-11.4102218402173,-0.0611240300104383,-3.83625826506948,13.3806475818066,-8.44736741842726,1.07225172270236,-3.69365478281097
6.83814289046075,-2.32539407435249,-1.95751369573456,-6.90066954032293,-0.516196274301034,-2.4070360758125,-0.923168506500266,-5.59359832220006,21.1145279141172,-5.20955554157207,-0.993482026805248,-9.78705326755617
2.02601702346053,-1.54592286606834,-1.84134877295258,-2.76982783011607,1.33318507408989,2.89117777757119,-0.0301821760319218,-3.04922956762637,12.302534666799,-2.01134590810496,-0.206372545450728,-3.74400257789823
0.0860717350913459,0.694120303951451,-1.90557623088988,-1.17337532559308,0.546409747506216,0.691879151293972,0.381357766230625,-1.4897497243995,4.53686790950443,-0.159165259448813,-0.146459376483157,-0.843942796831618
6.03580628870645,-6.98549622610799,-5.54418359652951,-8.08044624759395,-0.544828247237139,-8.49603884482977,-9.1253932449545,-6.95927165543239,-5.16796839945819,-9.263918797394,-2.37628989115576,-9.69970798652641
-2.99928761750314,-5.83865855920392,-3.92839470267446,0.854171261344229,-1.92299841907486,-6.92507087746755,-3.99742445950824,-4.09635986975874,-1.83346835183735,-1.91657517153637,-0.486430375804144,-8.38724637010476
1.60974815037643,-3.05564779891974,1.24286464296473,0.923639584472378,-1.53401749364551,-2.69549723703459,-2.62005814769199,-4.4094071349168,-2.52066028814454,2.78514243375966,2.58938537199109,-2.77839648798581
7.53138124451364,-4.28472001767334,0.306601957853989,-9.21539450521824,1.42088498466125,-14.7059197577228,-2.43423572973033,-9.23897813210054,0.448404095270262,-10.7695660045272,0.310305738897541,-8.43777868392127
9.22726195282818,-12.0295637646524,-5.43313501528399,-15.9404768264059,-3.19509743149273,-23.2202445903275,-3.78947074997965,-15.3908960187628,8.46289963252094,-14.2026775048319,1.4888194755948,-15.7826602051751
6.4411356086892,-7.92880802807433,-7.12472824581907,-15.1088714248941,-1.7440879120836,-7.03527647603754,-6.06870563721766,-9.23516392531554,9.18921592064405,-12.5904692879601,3.27775557160296,-11.8123889550857
2.55101711204539,-6.76109025408597,-1.92324359028966,-6.59248864848669,-2.15244031386694,-2.51427355353671,-6.35066101531429,-12.1832674516579,1.44271747105343,-4.83966333769848,3.83900491132397,-6.72312922014666
0.364002399427542,-1.33015863996664,-5.4107372239302,-3.20860180257579,-3.22876601450266,-3.80405126511437,-6.74909942904687,-7.08698949714517,5.59333079952933,1.64241364546895,-2.26216478543791,-6.78041388782979
4.08311003931858,-10.8350543276289,-3.6122158277529,-18.3193221213287,-3.01617787544202,-12.732249985818,-6.66367808053567,-5.66735536167692,-2.91323931283732,-10.123851483869,-5.05819608753513,-16.5057578289773
12.818092960274,-7.37604103443035,1.34223321992021,-17.6500490762614,-2.77464267116088,-16.4044300637887,-0.826164523639657,-3.13764002579658,0.558223796000031,-4.22481915014174,-0.696329580073326,-11.4015163631384
5.66949499955112,2.78688685979226,2.79050906488002,-4.46562419830994,1.08370017150251,-6.82453975920158,4.43654742281776,-2.96183580109835,5.3679382877854,-1.7779547810404,4.42280615326245,-2.99120039145858
8.72507788428875,-3.21450735521898,0.137711775269418,-15.8642844756704,2.01458554307197,-12.7784977860072,0.835447485417715,-12.0494637073179,1.08104699417059,-14.7909965991845,3.29062519512498,-5.59094701780403
5.3604431158089,0.0261770958533845,1.52860516383727,-4.12673155382613,7.17719061974679,-3.52888544935493,-1.90682408688416,-4.28283707919962,3.11608058314835,-5.74829340559989,6.1560326257916,-1.03940647782518
-0.404161797163325,3.45557195993577,3.5191750690874,-5.06338942530246,5.64028748274152,-0.351836285594385,5.08327146257716,-2.7610259550256,1.72215293999339,-2.6713446586098,10.5463505509076,8.01308131838787
0.396566753721264,4.62441185575169,0.819788142157012,-6.80817570275557,2.32053713443398,2.37218273180772,4.6844544045471,4.5867359827752,4.34436041853481,2.17501553829331,4.36606486979023,-1.85235709011562
3.90388966138691,0.335992799082436,-3.78591780655494,-0.887725927634479,-1.14700196515639,1.23782593384639,-4.17378406352386,-1.3521930849473,0.220161306295358,-1.68573814530432,-0.804147296587186,-2.33207689542273
3.24329175982887,-7.26663368838024,-3.21527963658012,-11.7119572119965,-1.28300820294257,-7.1462214356963,-5.6909566435228,-6.35821337039473,-0.343788805745185,-11.1611761033357,4.19380735684485,-15.748602501325
7.18374820299959,-5.70016115804665,0.586110329357963,-6.35258718256129,2.42826328038015,-5.70414560700353,-5.84644887621945,-7.74243753122868,0.126492514200168,-8.18351390470717,10.0497953200758,-17.978458817517
7.95628590289421,-9.11793255350331,-7.31299830816849,-6.43670210797911,-2.83666604931124,-6.06882368450371,-8.89814458314049,-10.4688360097973,-3.92492758376171,-8.11385962357193,7.57691133385233,-15.9448949212835
6.21743688642308,-3.85953624308668,-5.69257713636625,-5.91028188702916,-1.36044921557402,-7.80292444137286,-7.08774873558279,-12.1932886250505,2.70078965450167,-1.49032117379517,3.126481060945,-6.31076280597929
7.59165349179044,-3.82793249859759,-6.18363864015985,-3.59756896055721,-1.04239022637069,-2.8151552680548,-3.80922158041553,-5.99989547384461,4.15690402949434,-2.08989868121105,0.06076418502059,-4.99240524827831
6.90968786551655,-7.52599814178906,-8.73978416845994,-6.96266248876925,-0.402588213318917,-8.57523474333947,-6.09129794063219,-16.5096310802805,0.805732543768698,-10.6794632178198,2.73446068073427,-10.8869371085462
0.895142508875858,-12.8198276016129,-9.63695359284468,-21.4932732230768,-3.52849123241419,-14.5464213910631,-6.7994574937151,-7.61621244882282,-6.43884127099795,-2.05948126721082,-3.61447218945254,-20.9852038109736
9.51277401420499,-3.54142180207902,-3.97470339329738,-17.4319217358207,2.50522500419528,-7.01742170335637,-3.81299789689011,-0.73828701298577,-3.72109792705646,-8.12822031038397,3.27827451025809,-5.10969520221807
7.86670549679242,-4.60585358550502,-2.36362412874702,-10.0213500436111,-0.282499993227121,-10.7839360736607,-6.8393376255463,-1.62423518114508,-6.50488575359232,-9.26428257839361,-3.39811549853047,-5.68251912834237
6.61683951399209,-0.483331881265122,-1.91386218404273,-15.6482274697883,3.19810812755618,-12.2628835669906,-3.9700954183287,-1.70973775493875,0.193082303002049,-10.4686957950086,-1.6882882167184,-6.36561197894081
4.01307915317931,-0.815162167452596,-0.96537129365044,-13.8188361953747,4.5179919927808,-1.99660946249406,-2.66123626027306,-6.41964137975917,2.61576814017043,-9.79056227407217,-2.31466042055854,-2.39094839244506
-0.139699000224641,-0.323859654696681,-0.581136315937907,-10.2047480826151,1.23652619073241,-2.68860794552318,1.17346540051957,0.12130967344978,2.99853122382679,-4.12492585831837,1.39980821347159,7.1289379352378
1.34695130942426,8.29540742014422,2.82928935643902,3.47101497690731,7.41776719492805,8.68448431226565,4.38028710039945,5.58429372123707,5.60911175148989,6.83341808295818,3.77062765020759,7.90632791130256
2.77588533702464,0.936957106123265,-2.14495814815485,2.31947449069515,-0.613346395865096,0.0907798069275626,-3.37981844408493,0.202799459366717,0.738638209926928,-4.51299190598966,-0.365691306456717,-4.454217201848
1.63686424344038,-1.10915629158732,3.45692634019058,-1.16343138230833,-0.0448733899538924,0.949595529255578,-7.81319312937424,-6.5790328399371,-1.06264076337679,-1.98494717380228,4.70022675915657,-6.96808086306152
4.38521366991179,-1.63170049379833,1.5168047161537,3.22368350319743,3.29608653028921,-0.340557563798262,-2.35747411793112,-7.69575921179587,0.801355282623477,-6.35635535827198,10.6222872534993,-1.61608113099334
